ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
5542,Texas,07-31-2020,438293,6576,273191.0,158526.0,1511.569867458071,3669752.0,,1.500366193391179,12656.11484610521,
5543,Utah,07-31-2020,40196,304,28130.0,11762.0,1253.7905986291773,528910.0,2377.0,0.7562941586227485,16497.72080607419,5.913523733704847
5544,Vermont,07-31-2020,1414,57,1211.0,146.0,226.6065587694655,94368.0,,4.031117397454032,15123.343520478726,
5545,Virginia,07-31-2020,89888,2174,11937.0,75777.0,1053.105265186569,1110747.0,13271.0,2.4185653257386965,13013.23329020766,14.763928444286222
5546,Washington,07-31-2020,55803,1564,,54239.0,732.8139738798692,973654.0,5568.0,2.8027166998190056,12786.180974571804,9.977958174291707
5547,West Virginia,07-31-2020,6579,116,4815.0,1648.0,367.1015826268716,283988.0,,1.7631858945128438,15846.244755592035,
5548,Wisconsin,07-31-2020,52940,934,42317.0,9689.0,909.2417363597424,939083.0,4637.0,1.764261428031734,16128.701501811785,8.758972421609371
5549,Wyoming,07-31-2020,2726,26,2123.0,577.0,471.00779426324254,53299.0,166.0,0.9537784299339692,9209.187243740484,6.0895084372707275
5550,Alabama,08-01-2020,89349,1603,35401.0,52345.0,1822.2645076618564,697371.0,10521.0,1.7940883501773943,14222.816393833804,11.775173756841149
5551,Alaska,08-01-2020,3136,24,930.0,2182.0,428.681762570997,238633.0,,0.7653061224489796,32620.412961608654,
5552,Arizona,08-01-2020,177002,3747,23064.0,150191.0,2431.774720737185,948650.0,11346.0,2.116925232483249,13033.203516498856,6.410097061050157
5553,Arkansas,08-01-2020,43173,458,36034.0,6681.0,1430.609807661465,514581.0,2852.0,1.06084821531976,17051.505001650206,6.605980589720428
5554,California,08-01-2020,506613,9345,,497268.0,1282.1677990630901,7886587.0,,1.844603277057636,19959.86659621758,
5555,Colorado,08-01-2020,47249,1844,5334.0,40071.0,820.4751876106145,533403.0,6441.0,3.9027281000656098,9262.501354463897,13.632034540413553
5556,Connecticut,08-01-2020,49810,4432,8613.0,36765.0,1397.0824789140397,793996.0,10807.0,8.897811684400724,22270.184700418227,21.69644649668741
5557,Delaware,08-01-2020,14877,585,8212.0,6080.0,1527.7829124921439,182896.0,,3.932244404113733,18782.37437407832,
5558,Florida,08-01-2020,480028,7022,,473006.0,2235.0026913915563,3679443.0,27344.0,1.4628313348388011,17131.427766342422,5.696334380494472
5559,Georgia,08-01-2020,190012,3825,,186187.0,1789.6244691390743,1596085.0,18995.0,2.013030755952256,15032.696728763654,9.99673704818643
5560,Hawaii,08-01-2020,2197,26,1243.0,928.0,155.16939384351127,123251.0,179.0,1.183431952662722,8704.953555123628,8.1474738279472
5561,Idaho,08-01-2020,21110,197,6998.0,13915.0,1181.2664900269435,181873.0,850.0,0.9332070108953104,10177.189973504042,4.0265277119848415
5562,Illinois,08-01-2020,181754,7700,,174054.0,1434.3163464824827,2740658.0,,4.2364954829054655,21627.97280674972,
5563,Indiana,08-01-2020,67122,2971,46955.0,17196.0,997.0263890702307,758606.0,8781.0,4.426268585560621,11268.290588883101,13.082148922856886
5564,Iowa,08-01-2020,45293,874,32819.0,11600.0,1435.5624439394373,478970.0,,1.929658004548164,15180.962704472482,
5565,Kansas,08-01-2020,27592,358,1178.0,26056.0,947.1001066139798,292507.0,1751.0,1.297477529718759,10040.352670532597,6.346042331110468
5566,Kentucky,08-01-2020,30723,740,8135.0,21848.0,687.6734264123628,596674.0,3782.0,2.4086189499723334,13355.364190709573,12.309995768642384
5567,Louisiana,08-01-2020,116280,3949,74246.0,38085.0,2501.293883962163,1342243.0,,3.3961128310973514,28872.929194109267,
5568,Maine,08-01-2020,3937,123,3377.0,437.0,292.88534844206123,169746.0,388.0,3.124206248412497,12627.918810425736,9.85521971043942
5569,Maryland,08-01-2020,89365,3506,5713.0,80146.0,1478.1629196384854,929354.0,12672.0,3.9232361662843394,15372.199653306165,14.180048117271864
5570,Massachusetts,08-01-2020,118040,8626,97595.0,11819.0,1712.585398947233,1188430.0,11908.0,7.3076923076923075,17242.357384537954,10.088105726872246
5571,Michigan,08-01-2020,91332,6457,60022.0,24853.0,914.5219562070426,1876830.0,,7.0698112381202645,18792.999639426096,
5572,Minnesota,08-01-2020,55188,1646,48119.0,5423.0,978.5744885481888,846268.0,5208.0,2.9825324345872293,15005.730870383033,9.436834094368342
5573,Mississippi,08-01-2020,59881,1693,35071.0,23117.0,2012.029639645058,461473.0,4314.0,2.827274093619011,15505.708887559054,7.204288505535978
5574,Missouri,08-01-2020,51632,1276,,50356.0,841.2644514933618,696745.0,,2.4713356058258444,11352.393869223397,
5575,Montana,08-01-2020,4081,61,2456.0,1564.0,381.83794950869117,171553.0,230.0,1.4947316834109288,16051.322164191253,5.635873560401863
5576,Nebraska,08-01-2020,26391,332,19172.0,6887.0,1364.293365205272,275259.0,1622.0,1.2580046227880717,14229.624774091091,6.146034633018832
5577,Nevada,08-01-2020,49074,832,1127.0,47115.0,1593.230992196499,474220.0,,1.6953987855076007,15395.973450695354,
5578,New Hampshire,08-01-2020,6614,416,5794.0,404.0,486.4268951269792,160962.0,695.0,6.289688539461747,11837.956742278322,10.508013305110374
5579,New Jersey,08-01-2020,182029,15830,32475.0,133724.0,2049.3707069990623,2096698.0,21565.0,8.69641650506238,23605.642302179986,11.847013387976641
5580,New Mexico,08-01-2020,20796,651,8139.0,12006.0,991.7833070794043,558012.0,2686.0,3.130409694171956,26612.184398441652,12.915945374110406
5581,New York,08-01-2020,415767,32694,73134.0,309939.0,2137.2282431992785,5971974.0,89995.0,7.863538953307983,30698.616052865596,21.645537043584508
5582,North Carolina,08-01-2020,124006,1979,92302.0,29725.0,1182.3513236545398,1786412.0,,1.5958905214263823,17032.777388129234,
5583,North Dakota,08-01-2020,6602,103,5396.0,1103.0,866.3337103805203,156185.0,371.0,1.5601332929415328,20495.051583729408,5.619509239624356
5584,Ohio,08-01-2020,92087,3515,67319.0,21253.0,787.8023115552097,1492903.0,10857.0,3.8170425793000096,12771.753171758302,11.789937776233346
5585,Oklahoma,08-01-2020,37731,549,30282.0,6900.0,953.5323862621183,637192.0,3228.0,1.4550369722509342,16103.0242576961,8.555299355967241
5586,Oregon,08-01-2020,18817,325,3872.0,14620.0,446.13971900097135,409616.0,1607.0,1.7271616091831854,9711.74826690237,8.540149864484244
5587,Pennsylvania,08-01-2020,117468,7219,85831.0,24418.0,917.5761672658833,1232322.0,,6.145503456260427,9626.01983176208,
5588,Rhode Island,08-01-2020,19022,1007,1823.0,16192.0,1795.6107502541627,206016.0,2211.0,5.293870255493639,19447.19505437712,11.623383450741247
5589,South Carolina,08-01-2020,90599,1751,32859.0,55989.0,1759.6432817981345,711869.0,5527.0,1.932692413823552,13826.15153997678,6.1005088356383625
5590,South Dakota,08-01-2020,8867,134,7820.0,913.0,1002.307103641064,112932.0,832.0,1.5112213826547871,12765.59668753723,9.3831058982745
5591,Tennessee,08-01-2020,108184,1067,67651.0,39466.0,1584.1447296554459,1542853.0,4724.0,0.986282629594025,22592.088003615077,4.366634622495009
5592,Texas,08-01-2020,444738,6865,282604.0,155269.0,1533.7971624314505,3747779.0,,1.5436054486011992,12925.211687825591,
5593,Utah,08-01-2020,40702,310,28747.0,11645.0,1269.573712444143,533260.0,2412.0,0.7616333349712545,16633.40567780364,5.925998722421503
5594,Vermont,08-01-2020,1421,57,1231.0,133.0,227.7283734168391,95392.0,,4.011259676284307,15287.448977465947,
5595,Virginia,08-01-2020,90801,2215,12007.0,76579.0,1063.8017442173114,1127361.0,13263.0,2.43940044713164,13207.878747619214,14.60666732745234
5596,Washington,08-01-2020,57541,1592,,55949.0,755.6376694984419,973654.0,5568.0,2.766722858483516,12786.180974571804,9.676578439721242
5597,West Virginia,08-01-2020,6738,116,4858.0,1764.0,375.9736226994772,287224.0,,1.7215791035915702,16026.81030071752,
5598,Wisconsin,08-01-2020,54002,947,43284.0,9771.0,927.4815309198868,954003.0,4681.0,1.753638754120218,16384.951722939237,8.668197474167624
5599,Wyoming,08-01-2020,2769,26,2153.0,590.0,478.4374843414962,53342.0,167.0,0.9389671361502347,9216.616933818741,6.0310581437342
5600,Alabama,08-02-2020,91444,1627,35401.0,54416.0,1864.9918369386428,706070.0,10521.0,1.7792310047679454,14400.231686138704,11.505402213376492
5601,Alaska,08-02-2020,3280,24,932.0,2324.0,448.3661292196652,243090.0,,0.7317073170731707,33229.671448783054,
5602,Arizona,08-02-2020,178467,3765,23413.0,151289.0,2451.9018942486705,956428.0,11371.0,2.1096337137958283,13140.063008357105,6.371486045039139
5603,Arkansas,08-02-2020,43810,464,36034.0,7312.0,1451.7178716709234,514581.0,2894.0,1.0591189226204063,17051.505001650206,6.605797763067793
5604,California,08-02-2020,512175,9396,,502779.0,1296.2444557978931,8035975.0,,1.8345292136476792,20337.947070201542,
5605,Colorado,08-02-2020,47709,1844,5359.0,40506.0,828.4630516141043,540572.0,6465.0,3.865098828313316,9386.990478466108,13.550902345469408
5606,Connecticut,08-02-2020,49810,4432,8613.0,36765.0,1397.0824789140397,793996.0,10807.0,8.897811684400724,22270.184700418227,21.69644649668741
5607,Delaware,08-02-2020,14949,585,8235.0,6129.0,1535.176901179341,184911.0,,3.9133052378085487,18989.303363032523,
5608,Florida,08-02-2020,487132,7084,,480048.0,2268.078801784378,3720997.0,27524.0,1.4542259592882425,17324.902525810798,5.6502139050606415
5609,Georgia,08-02-2020,193177,3840,,189337.0,1819.433962459629,1624640.0,19064.0,1.9878142843092088,15301.64146233978,9.868669665643424
5610,Hawaii,08-02-2020,2242,26,1269.0,947.0,158.3476472449487,126641.0,194.0,1.159678858162355,8944.381978031912,8.652988403211419
5611,Idaho,08-02-2020,21110,197,7146.0,13767.0,1181.2664900269435,184299.0,856.0,0.9332070108953104,10312.943289695677,4.0549502605400285
5612,Illinois,08-02-2020,183224,7714,,175510.0,1445.91688913535,2779603.0,,4.210147142295768,21935.30827179456,
5613,Indiana,08-02-2020,67857,2975,47355.0,17527.0,1007.9440374711518,769043.0,8848.0,4.384219756252119,11423.321196176179,13.03918534565336
5614,Iowa,08-02-2020,45723,878,32952.0,11893.0,1449.1913016192984,484118.0,,1.9202589506375347,15344.128656416498,
5615,Kansas,08-02-2020,27871,361,1178.0,26332.0,956.6768292055028,292507.0,1751.0,1.295253130494062,10040.352670532597,6.282515876717736
5616,Kentucky,08-02-2020,31185,742,8135.0,22308.0,698.0143801929999,597136.0,3782.0,2.3793490460157125,13365.705144490208,12.127625460958795
5617,Louisiana,08-02-2020,119747,4007,74246.0,41494.0,2575.8723660372993,1379440.0,,3.3462216172430206,29673.0721989402,
5618,Maine,08-02-2020,3958,123,3387.0,448.0,294.4476020151584,172074.0,388.0,3.1076301162203133,12801.105777957644,9.802930773117737
5619,Maryland,08-02-2020,90274,3515,5713.0,81046.0,1493.1984491405433,944786.0,12746.0,3.893701397966192,15627.456299374098,14.119236989609414
5620,Massachusetts,08-02-2020,118458,8638,97595.0,12225.0,1718.6499592383202,1214540.0,11936.0,7.292035995880396,17621.174774969266,10.076145131607829
5621,Michigan,08-02-2020,91758,6457,60022.0,25279.0,918.787562493385,1901841.0,,7.036988600449008,19043.438791603803,
5622,Minnesota,08-02-2020,55947,1654,48847.0,5446.0,992.0328134885395,858341.0,5241.0,2.956369421059217,15219.805122036332,9.367794519813394
5623,Mississippi,08-02-2020,60553,1703,35071.0,23779.0,2034.6091543131745,462145.0,4314.0,2.8124122669397056,15528.288402227174,7.1243373573563655
5624,Missouri,08-02-2020,52184,1276,,50908.0,850.2584470237371,702467.0,,2.4451939291736933,11445.62510550022,
5625,Montana,08-02-2020,4193,61,2466.0,1666.0,392.3172071281408,174295.0,233.0,1.4548056284283328,16307.87684626742,5.556880515144289
5626,Nebraska,08-02-2020,26702,332,19325.0,7045.0,1380.3706353571738,277243.0,1629.0,1.2433525578608344,14332.18845248779,6.100666616732829
5627,Nevada,08-02-2020,50205,832,1127.0,48246.0,1629.9499116278525,482119.0,,1.6572054576237427,15652.421500729184,
5628,New Hampshire,08-02-2020,6634,417,5794.0,423.0,487.8977959286937,160962.0,695.0,6.285800422068133,11837.956742278322,10.476334036780225
5629,New Jersey,08-02-2020,182350,15836,32475.0,134039.0,2052.984680579902,2145878.0,21565.0,8.684398135453797,24159.33457852174,11.8261584864272
5630,New Mexico,08-02-2020,21016,654,8286.0,12076.0,1002.2753405260993,565886.0,2703.0,3.1119147316330413,26987.703813711083,12.861629234868673
5631,New York,08-02-2020,416298,32710,73222.0,310366.0,2139.957820575883,6030935.0,89995.0,7.857352185213478,31001.701950609455,21.617927542289426
5632,North Carolina,08-02-2020,125330,1983,92302.0,31045.0,1194.9751737304925,1813510.0,,1.5822229314609433,17291.14679096773,
5633,North Dakota,08-02-2020,6660,105,5396.0,1159.0,873.9446396749872,156185.0,371.0,1.576576576576577,20495.051583729408,5.57057057057057
5634,Ohio,08-02-2020,93031,3529,68394.0,21108.0,795.8782113250808,1517546.0,10900.0,3.793359202846363,12982.573508653359,11.716524599327107
5635,Oklahoma,08-02-2020,38225,550,30820.0,6855.0,966.0166829628016,637686.0,3241.0,1.4388489208633093,16115.508554396785,8.478744277305431
5636,Oregon,08-02-2020,19097,326,3872.0,14899.0,452.778350096272,413657.0,1607.0,1.7070744095931298,9807.557939245618,8.414934282871656
5637,Pennsylvania,08-02-2020,118033,7223,86328.0,24482.0,921.9895439685193,1244569.0,,6.119475062058916,9721.684653845588,
5638,Rhode Island,08-02-2020,19022,1007,1823.0,16192.0,1795.6107502541627,206016.0,2211.0,5.293870255493639,19447.19505437712,11.623383450741247
5639,South Carolina,08-02-2020,91788,1777,32859.0,57152.0,1782.7364269990524,722257.0,5527.0,1.9359829171569267,14027.910658855784,6.021484289885388
5640,South Dakota,08-02-2020,8955,135,7909.0,911.0,1012.2544392811243,113953.0,835.0,1.5075376884422111,12881.00838854293,9.324399776661084
5641,Tennessee,08-02-2020,109627,1073,68471.0,40083.0,1605.2746642566144,1562298.0,4756.0,0.9787734773367874,22876.822292124933,4.338347304952247
5642,Texas,08-02-2020,448145,6878,282604.0,158663.0,1545.5471071908457,3747779.0,,1.5347711120284728,12925.211687825591,
5643,Utah,08-02-2020,41175,311,29389.0,11475.0,1284.3274927494372,536716.0,2430.0,0.7553126897389193,16741.204968998347,5.9016393442622945
5644,Vermont,08-02-2020,1426,57,1238.0,131.0,228.52966959353452,96681.0,,3.9971949509116413,15494.023131818027,
5645,Virginia,08-02-2020,91782,2218,12108.0,77456.0,1075.294894194483,1140026.0,13280.0,2.4165958466801767,13356.258711391774,14.469068008977795
5646,Washington,08-02-2020,58173,1596,,56577.0,763.9371951779232,1001528.0,5655.0,2.7435408179052136,13152.226827087396,9.721004589758136
5647,West Virginia,08-02-2020,6858,117,4897.0,1844.0,382.66950199955687,291212.0,,1.7060367454068242,16249.336689456835,
5648,Wisconsin,08-02-2020,54924,948,43964.0,10012.0,943.3168327884867,963656.0,4717.0,1.7260214114048504,16550.74149402123,8.58823101012308
5649,Wyoming,08-02-2020,2808,26,2173.0,609.0,485.1760404589822,53381.0,167.0,0.925925925925926,9223.355489936226,5.947293447293447
5650,Alabama,08-03-2020,92661,1633,35401.0,55627.0,1889.8124382416736,714051.0,10865.0,1.7623379846969058,14563.003435522012,11.72553717313649
5651,Alaska,08-03-2020,3341,25,946.0,2370.0,456.70464564722613,245807.0,,0.7482789583956899,33601.07717228605,
5652,Arizona,08-03-2020,179497,3779,23702.0,152016.0,2466.052739789169,964418.0,11400.0,2.1053276656434368,13249.835101433398,6.351081076563954
5653,Arkansas,08-03-2020,44597,475,37240.0,6882.0,1477.796437409454,527400.0,2966.0,1.065094064623181,17476.284079416688,6.650671569836537
5654,California,08-03-2020,516851,9441,,507410.0,1308.0787684357824,8184696.0,,1.8266386250582856,20714.33945895679,
5655,Colorado,08-03-2020,47950,1844,5393.0,40713.0,832.6479977550629,547212.0,6474.0,3.8456725755995826,9502.293558864309,13.501564129301356
5656,Connecticut,08-03-2020,50062,4437,8613.0,37012.0,1404.1506335955564,829182.0,10807.0,8.863009867763973,23257.089821941405,21.587231832527667
5657,Delaware,08-03-2020,15055,585,8267.0,6203.0,1546.062495635493,187659.0,,3.88575224178014,19271.507264593885,
5658,Florida,08-03-2020,491884,7157,,484727.0,2290.204037790387,3752798.0,27744.0,1.45501784973693,17472.96747324916,5.6403542298590725
5659,Georgia,08-03-2020,195435,3842,,191593.0,1840.7008932393485,1646401.0,19124.0,1.9658710057052216,15506.597033950706,9.785350628086064
5660,Hawaii,08-03-2020,2448,26,1294.0,1128.0,172.89698503819554,127279.0,199.0,1.062091503267974,8989.442548478959,8.129084967320262
5661,Idaho,08-03-2020,21670,200,7370.0,14100.0,1212.6027872517227,185337.0,874.0,0.9229349330872172,10371.027354908747,4.0332256575911405
5662,Illinois,08-03-2020,184522,7723,,176799.0,1456.1600893825753,2808078.0,,4.185408785944223,22160.019463658773,
5663,Indiana,08-03-2020,68433,2980,47355.0,18098.0,1016.4999088710573,775482.0,9004.0,4.354624230999663,11518.965737745608,13.157394824134554
5664,Iowa,08-03-2020,45905,884,33219.0,11802.0,1454.9597948698445,486475.0,,1.925716152924518,15418.833813512854,
5665,Kansas,08-03-2020,28432,367,1196.0,26869.0,975.9332499002853,301839.0,1782.0,1.2907990996060776,10360.675162375219,6.267585818795722
5666,Kentucky,08-03-2020,31508,744,8335.0,22429.0,705.2440946327092,600293.0,3815.0,2.3613050653802206,13436.368328657893,12.108036054335408
5667,Louisiana,08-03-2020,120846,4024,74246.0,42576.0,2599.51290592786,1393910.0,,3.329857835592407,29984.33572234003,
5668,Maine,08-03-2020,3970,124,3396.0,450.0,295.3403183426424,174145.0,389.0,3.123425692695214,12955.173737475936,9.798488664987406
5669,Maryland,08-03-2020,91144,3523,5740.0,81881.0,1507.5888899180902,960637.0,12832.0,3.8653120337049063,15889.643514046391,14.078820328271744
5670,Massachusetts,08-03-2020,118657,8648,97595.0,12414.0,1721.537154209436,1226852.0,11942.0,7.288234153905796,17799.803641724928,10.064302990973983
5671,Michigan,08-03-2020,92374,6467,60022.0,25885.0,924.9556692360769,1926823.0,,7.000887695671942,19293.58756213291,
5672,Minnesota,08-03-2020,56560,1656,49565.0,5339.0,1002.9023170306148,872004.0,5298.0,2.9278642149929284,15462.072702616057,9.367043847241868
5673,Mississippi,08-03-2020,61125,1711,42391.0,17023.0,2053.828622155678,462717.0,4380.0,2.7991820040899795,15547.507870069678,7.1656441717791415
5674,Missouri,08-03-2020,53214,1279,,51935.0,867.0407212923718,712948.0,,2.403502837599128,11616.396966286204,
5675,Montana,08-03-2020,4233,64,2653.0,1516.0,396.05979913508696,179508.0,236.0,1.5119300732341132,16795.63014957269,5.575242145050791
5676,Nebraska,08-03-2020,26956,328,19575.0,7053.0,1393.5012675712674,281106.0,1630.0,1.2167977444724736,14531.88779202733,6.04689123015284
5677,Nevada,08-03-2020,51199,847,1158.0,49194.0,1662.2210043906866,484866.0,,1.6543291861169165,15741.605295316209,
5678,New Hampshire,08-03-2020,6660,417,5820.0,423.0,489.80996697092246,162622.0,696.0,6.261261261261263,11960.041508820625,10.450450450450449
5679,New Jersey,08-03-2020,182614,15846,32660.0,134108.0,2055.9569205342373,2164580.0,21565.0,8.677319373103924,24369.890758923197,11.809061736778126
5680,New Mexico,08-03-2020,21130,655,8343.0,12132.0,1007.712121493932,574253.0,2720.0,3.099858021769996,27386.734922113345,12.872692853762427
